ID,Description,Source,Name,Form_ID,Comment,Doubt
803,four,,803,psi-fc9bee6367f82e9f260e4ae5d27dd74e-1,"The initial consonant of the modern **KS** form is not regular but very
definitely is |tt-|. In instances where **CH** has generalized {-e} < **PSI**
{*a} and **WI** has lost the final vowel entirely, we have reconstructed the
vowel as in modern **CH**. **SP** |Jow| ‘**803**’, attested in Fontaine, looks
superficially similar but is almost certainly borrowed from Algonquian. **CA**
{parp(ə)re} resembles somewhat Capt. John Smith’s Virginia Algonquian
|paranske| ‘**803**’ and could conceivably be borrowed. Note however that the
Algonquian |paranske| (also written “parance”) should mean ‘five’, not
‘**803**’.  Cf. also **CA** |dawosa| ‘**877**’ (**KS**).",
804,forget,,804,pmv-a8f6ee49b0ab9696b8c73145270e5ef5-1,"Cf. ‘**974**’. The second consonant of this word is
probably probably epenthetic, since it has not yet undergone nasalization in
DH.  The set is restricted to MVS.",
807,forehead (1),,807,psi-4639a28d769453f787d60627c098ac5d-1,"Cf. ‘**859**’. These roots are distinct in **DA**, but may have merged in
other languages.",
808,"ford, wade",,808,psi-bf6335243a7880e8451ba26f5b271bae-1,"This is an old compound. The bare root occurs in the **OS** nominal, and
possibly in Winnebago. Cf. ‘**865**’, ‘**56**’.  **OP** |†žohé| ‘ford’
(JOD), **OS** |†žó_he| ‘to ford’ (LF-228b), and **QU** |†ánižóhe| ‘ford a stream’
(JOD) do not match the other forms (as do the expected forms in |phe|), but
nonetheless seem to be related.  On the **CR** form, cf. ‘**1130**’.",
809,"force, instrumental",,809,psi-c90c35794ec5563746ceee260e6c5306-1,"In DH, the |*k| of |*ka-| is normally lost in 1Act and 2Act.  E.g., in
**KS**, |galü| ‘shave’ is conjugated |áalü, yáalü, galǘ-|.  The full form of
{ga-} is preserved in the 1st and 2nd persons if a locative prefix is
also present. Loss of {-g-} in prefixes may have something to do with
stress placement, (e.g., 1Act {á-a-ga-lü}; 2Act {á-ya-ga-lü}, 3Act
{ágalü} ‘shave off hair from the head’).

In Dakotan, **MA**, and DH, relic traces of **PSI** |*ra-| are preserved in irregular
dative-possessive constructions, as noted above.  In **MA**, at least, this |r|
cannot be epenthetic.  **MA** |ki+X = kara-|.

{*ra-} may have been a morphemically distinct instrumental that could be
compounded with {*ka}. Forms like **TU** {o-la-cpewa} ‘cut’ suggest this,
particularly when placed beside forms like |lákatkúca| ‘cut with axe’.

**CH**, **WI** have simply replaced |*ka-| with |ki-| everywhere for reasons
unknown.",
834,fish,,834,psi-a6b4dcd421703dafd5d6c6b2bca162d7-1,"The sole evidence for the **PSI** initial vowel is from **TU**, which suggests
{i}. Cf. ‘**1086**’, ‘**903**’ and other animates.  **MA** initial |p| is a reflex of
**PSI** initial |*w| after initial syllable vowel syncope and a presumed
intermediate stage with |p-h|.  **PCH** may be cognate, though just how is not
clear.  The postulated developments represent the reverse of rightward vowel
exchange.  Other speculations are, of course, possible.",
835,firm (2),,835,pmv-cbd65095667ebd56c7e44851e4614436-1,Probably related by sound symbolism to ‘**836**’.,
893,drip (2),,893,psi-e044b4f7e0e4413eea6344a8ab60ec90-1,"On Dakotan and **KS** ‘dangling’ meanings cf. ‘**730**’.  The extant DH
forms provide evidence only for a glottalized velar obstruent. Only **QU** would
retain evidence for its fricative nature.",
810,"foot, instrumental",,810,psc-84f61a531229f1963180231145af80ec-1,"The prefix is an inner instrumental in every language but Dakotan.

Perhaps **DA** is conservative and all the others have given in to the strong
analogical pressure to regularize pronoun and instrumental prefix order. More
likely the majority of languages preserve the original position and the
instrumental has been reanalysed in Dakotan, perhaps because **DA** has a number
of outer instrumentals which might form a model for the reanalysis. **CA**
indicates that the instrumental is quite old and was inner in that
language, the pronominal prefixes fusing with the initial consonant.

We cannot account for the initial vowel and the |ʔ| in **HI**, though the latter
might be related to the **OF** |l| where |n| is expected (|l| frequently
indicating |r| in association with a laryngeal articulation). Except for **OF**
(a single example) and **MA**, which may be influenced by **HI**, nasalization is
general in Siouan but lacking in **CA**.  Length is attested only in some
subgroups.",
811,foot,,811,psi-7b20402a8e8bd58f50c23218f0d8c84c-1,"La Flesche LF-32b reports an **OS** form with the shape {çu-e} and the
gloss ‘foot, archaic’. The apparently rounded vowel cannot be accounted for
but v. ‘**1091**’ for a clear parallel. This is a form in which we would have
expected **PSI** vowel length, but there is no overt evidence for it except in
Tutelo (**WI** monosyllables are always long). The initial {*i-} probably
marks inherent possession.",
812,food,,812,psi-15176a60485b51b5d017f722fc3f50d8-1,"**CH** initial |*o- > u-| regularly, but the **LA** initial vowel remains
unexplained, as does the **BI**.  **OP** internal |ʔ| strongly suggests a
compound.  Note local variation in epenthetic glides.",
813,follow,,813,pmv-565e773582fa0edb736a4fc3874c6db0-1,Cf. ‘**865**’,
814,fold > wrap,,814,psi-3f1649df1d75b5cdb6751d25fc44985d-1,"Cf. ‘**96**’.  **MA** |ki + k + pe•ta|, with the normal metathesis, and
reanalysis of |a| to |E|.",
815,fog (2) > smoke,,815,psi-cf4d8ff4e8a1654b06c5a63856b197ee-1,"**MA** |pí•hoʔš| ‘it’s steaming’ does not seem to belong with this set as
**MA** |i| is not accounted for.  The **HI** form with |pi-| is probably a borrowing
from **MA**.",
816,fog (1),,816,psi-6feedad59a9c12904acae9770c8a8daf-1,Note that **OF** |sh| is the expected reflex of the |*x| fricative grade.,
817,focus marker,,817,psi-d518c9bc632c10edec72b0f4bdab0cb7-1,"Note that **BI** collapses final *|i| and *|e|, so these may or may not be cognate with the **HI** entries.",
818,"foam, boil",,818,psi-b20994b78c8f049acc9b64584cbc2a7d-1,"Of course {pu/o+fricative} is practically universal for “foam, puff
up” etc. The **DA**, **MA** vowel is unexplained. Cf. ‘**1070**’",
819,fly (insect),,819,pdh-2cdf8461c8cb696a5b3061bd5a014771-1,"Cf. Shawnee {hoče} ‘fly’ (Voegelin, 1937-40 p.445) and N.B. Shawnee
{#h-}. This makes a Shawnee-like Algonquian dialect, with its prothetic
|h-|, perhaps the most likely source language for this DH term. DH splits on
glottalization, with **QU** having doublets, signaling that this is probably not
an inherited term even within DH.",
820,fly (2),,820,,"**BI**/**OF** {-y-} is apparently epenthetic (**OF** would have “tc” otherwise).

Cf. Algonquian forms with |*-ʔle:-| (Aubin 478, 1014).  **BI** |n| before an
oral vowel and **OF** |l| suggest that |r| was in contact with a laryngeal
articulation, possibly |ʔ|.  For further discussion, cf. ‘**1179**’. If
this SE hint is to be taken at face value, the **BI** and **OF** forms relate
reasonably well with the **HI** and **MA** forms, which also associate |r| and |ʔ|
in this form.  For a possible explanation not involving borrowing, cf. ‘**821**’.  The two verbs differ in the final vowel -- and differ enough that we
currently consider them separate **PSI** derivations.",
821,fly (1),,821,pmv-34cd957656cf9e4442382e6afb301893-1,"The frequent {-y-} must be epenthetic. The **CH**, **WI** forms appear non-
cognate but may possibly be explained with {-t-} a reflex of the
epenthetic glide, {-r-} preceding {ʔ}. The problem here is there
should be no epenthetic glide if {ʔ} was still present, so the
development must be explained analogically, i.e. the glide is present in the
first and second persons where the glottal stop is normally lost, while the
glottal stop is maintained only in the third person. (Cf. ‘**654**’, ‘**636**’ for comparable **WI**/**CH** forms.) JOD and A.S. Gatschet apparently recorded
forms of ‘bat’ in **BI** both with and without the epenthetic glide (DS 1912).

Cf. ‘**820**’ for possible Algonquian influences.",
822,flower (2),,822,psi-5ed9e7e7fbeea8e1e23c4b8e7dd62e5e-1,**OM** |waxčá| is probably a borrowing from **DA**. Cf. ‘**823**’,
823,flower (1),,823,psi-198ee1a8fe94e6ec56d4fde0368727f1-1,"Cf. ‘**822**’.  **MA** shows a different fricative symbolism grade.  **BI**
|xy| before a front vowel is the normal reflex of |*x|; here, however, the
intervening vowel suggests an original cluster.  **OF** |k| should not
correspond with **BI** |x|.  **OF** suggests possible **PSI** length.",
824,float (2),,824,psi-fb2b815197883eff622d58ce8f242c93-1,"Final |*i| of the reconstructed form may actually be |*-E|.  The
available forms are indeterminate.  Gemination in **HI** is unexplained.",
825,float (1),,825,psi-aafd1da865a9bee452b9ba15bf13b485-1,"Cf. ‘**625**’. **OP** |thihoⁿ| (SW-113), **KS** |yühą́| ‘lift or pull
up’, **KS** |bahą́| ‘push up’ (JOD), and **OS** |†ðühą́| |thihoⁿ´| ‘lift’ (LF-147a)
may reflect contamination from |hą| ‘**216**’ or compounding with |ʔų|
‘**905**’ as an auxiliary.  **CR** and **HI** have reinterpreted the root as containing
|*-E|, the ablauting vowel.",
826,flicker (bird),,826,pmv-f23de0691a246c18abffc57d7ac51399-1,"MVS is composed of |*Sų + *zika| ‘**1088**’.  On |*Sų|, perhaps cf.

‘**845**’. All three fricative symbolism grades are evident here.",
827,flesh,,827,psc-472115ebb20a3144393a12c366e9eea3-1,"Cf. Yuchi |šo| (LB). This is one of a number of roots in which **PSC** |*y|
appears to match |š| in Yuchi. Cf. ‘**1123**’, ‘**402**’, ‘**834**’, ‘**56**’ also
have Yuchi look-alikes with this apparent match.",
828,"flee, run away, take refuge",,828,pmv-95eed358fc377664c98ccc7b322d41d6-1,"**CR** {basaa} ‘run’, presumably from **PCH** |*wata•|, does not seem to be
cognate.  **BI** |asâhi| ‘leap’ (DS-174a) may be related if it’s a compound.",
829,flat (3),,829,pch-36ba5c181278175b1a78f138377c69ac-1,"For other possibilities, cf. ‘**854**’, and ‘**498**’.",
830,flat (2),,830,pda-c5167a91a73cf2588bb1cd3f1d38b09e-1,Cf. the |a ~ i| variation in ‘**499**’.  Also cf. ‘**355**’.,
831,flat (1),,831,pma-65de461834d41ba386dadab319f647c7-1,"**BI** |tápka| ‘flat (as a cap)’ (DS-270b) provides additional evidence for
a marginal |t|-grade in the **PSI** fricative ablaut system.",
836,firm (1),,836,psi-d936fed0ef699a5adfa1696522645236-1,"This is a set in which aspiration would normally be expected as it has
a second syllable beginning with a stop, at least when used with an
instrumental prefix.  **WI** shows an extended form.  **KS** has reformed the second
syllable so that the term falls into the productive |-e| paradigm.",
837,fire,,837,psi-8f8920e67cd4f06a134b39c5901d2ca8-1,"The |Vʔ| sequences found in **OP** and **BI** represent the reflex of the long
falling pitch characteristic of long accented vowels in many Siouan
languages.  Extreme pitch drop results in creaky voice or phonetic |ʔ| at
the end of the syllable.  In DH such a sequence always betrays a long vowel,
and the same was probably true in **BI**.  This term has numerous look-alikes in
Uto-Aztecan.  Syllable restructuring, if that is what it is, in **MA** is
unexplained.",
838,find by seeking,,838,psi-95e6350ef10a4616c9619c208eaec4ac-1,"The **OF** and **CH** forms may belong to ‘**674**’, q.v., rather than this,
since the |*r/*R| distinction is neutralized after |*k|. The Chiwere form
here may be a compound: {*ire + okRe}. MRS, **OF**, and **MA** show
dative-reflexive prefixes.  **TU** |n| must be a reflex of an earlier cluster
also.",
840,fight,,840,psi-8bddf2c4b43a4a472a428d21284683b2-1,"This root suffers greatly from homophony with the reciprocal, with
which it is often combined.  The variety of final syllables suggests
frequent renewal.  Cf. ‘**283**’ for additional possibilities.  The **OF** may
be from  |*kih-te < *kih-Re| and thus parallel to the DH forms.",
841,field (2),,841,pwc-5f7273dc5a5f910260e0bb1b275e9b22-1,"**CH**, **WI**, and **DA** have one term; DH another. The prototype, whatever its
source, was probably something like {*mą́•ɣe}, apparently < ‘**881**’ (q.v.).",
842,field (1),,842,pmv-e1da97b4a1e9ae032e874fb8068548c6-1,"This reconstruction is probably incorrect as a V1V2 root would be highly irregular.  It was more likely either {*owe} or {*oʔe}.  Only the **WI** form prevents reconstruction of medial |w|, and **CH** does not confirm the **WI** glide.",
843,"female, woman",,843,psi-d235593f9036ab58ed6273359667cb65-1,"Cf. 1st, 2nd daughter. There seem to be two patterns here, a primary, exemplified in **CR**, **HI**,
**MA** and **TU**, and a secondary, represented in the other, geographically more
central, languages. The older form, with the more diverse distribution and
doublets in **TU**, would appear to have been {*wihe} or possibly {*wįhe}
(**CA**, if cognate, suggests the latter). The secondary form adds {-ą},
meaning unknown, as a postclitic. It became fused to whatever stage of
development had occurred in the subgroups. The root extension {-h(e)} is
typically lost in MVS languages, and in these cases the resultant form is
from {*wi-ą}. **CH**, **WI**, **DA**, **OF** glides are probably epenthetic. The numerous
entries in Riggs, (kin) terms for females that begin with non-nasalized
{wi-}, along with the nasality variation throughout MVS suggest that the
initial syllable was not originally nasalized, and that nasalization spread
from the second syllable, phonologically where possible, analogically
elsewhere, perhaps at different times.  The **CA** suggests that initial |w-| in
this set may be a reflex of |*wi-| ‘animate’.",
